Cliente_ID,Region,Zona,Deuda_Expuesta,Canal_Asignado,Prob_Incremental,Costo_Incurrido,Valor_Esperado_Neto,Dia_Semana,Hora_Inicio,Hora_Fin,Slot_Asignado,Asesor_Asignado,Estado_Agenda,Restriccion_Aplicada
8975,Sur,urbano,840.58,WhatsApp,0.3890009865309614,1.0,325.98644925819553,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
16406,Centro,urbano,656.62,WhatsApp,0.4921764466487225,1.0,322.17289839848416,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
37090,Sur,urbano,964.04,WhatsApp,0.3310791346733275,1.0,318.1735289904746,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
29098,Norte,urbano,1118.35,WhatsApp,0.28175808381210304,1.0,314.1041530312654,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
42493,Sur,urbano,885.81,WhatsApp,0.3505500788283939,1.0,309.5207653269796,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
44273,Norte,urbano,787.74,WhatsApp,0.3888167251796499,1.0,305.2864870930174,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
20625,Norte,rural,1007.24,WhatsApp,0.3004431780967312,1.0,301.61838670615157,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
267,Sur,urbano,824.73,WhatsApp,0.36260580320640556,1.0,298.0518840784189,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
30434,Sur,rural,778.79,WhatsApp,0.3794225515326654,1.0,294.49048890812446,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
6638,Sur,urbano,726.76,WhatsApp,0.40051801113278074,1.0,290.08046977085974,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
48448,Centro,urbano,984.03,WhatsApp,0.2923738646465983,1.0,286.7046540281921,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
34590,Lima,rural,1213.0,WhatsApp,0.23341105324839068,1.0,282.1276075902979,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
17700,Centro,rural,1265.17,WhatsApp,0.22120695379830402,1.0,278.8644017370003,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
30789,Sur,rural,900.86,WhatsApp,0.30755276019676675,1.0,276.0619795508593,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
5618,Lima,urbano,633.69,WhatsApp,0.4324620205561042,1.0,273.0468578061977,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
13737,Centro,urbano,597.78,WhatsApp,0.45261151684216205,1.0,269.56211253790764,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
13177,Norte,urbano,616.07,WhatsApp,0.43389547977192855,1.0,266.30998822309203,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
45956,Sur,urbano,683.82,WhatsApp,0.3861618037616701,1.0,263.06516464830526,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
10458,Norte,urbano,900.23,WhatsApp,0.29030851125465396,1.0,260.34443108677715,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
25130,Lima,rural,592.72,WhatsApp,0.43543007956624313,1.0,257.0881167605036,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
13445,Centro,rural,657.77,WhatsApp,0.38792271897627595,1.0,254.16392686102503,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
6831,Norte,urbano,689.17,WhatsApp,0.36548242756649796,1.0,250.87952460600337,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
37398,Centro,urbano,822.42,WhatsApp,0.30293818264898775,1.0,248.1424201741805,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
31761,Sur,rural,786.35,WhatsApp,0.313478244862316,1.0,245.50361784748222,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
36227,Centro,urbano,763.76,WhatsApp,0.3190526728580046,1.0,242.67966942202958,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
5796,Centro,urbano,848.55,WhatsApp,0.2845845920038762,1.0,240.48425554488915,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
45363,Centro,rural,708.88,WhatsApp,0.3368077346875427,1.0,237.7562669653053,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
47086,Sur,urbano,908.65,WhatsApp,0.26074880899042363,1.0,235.92940528914843,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
24886,Lima,urbano,608.83,WhatsApp,0.3851393302472078,1.0,233.48437843440755,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
38177,Lima,urbano,481.37,WhatsApp,0.4820281436277268,1.0,231.03388749807885,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
9163,Sur,rural,559.93,WhatsApp,0.4095715887320567,1.0,228.33141967874047,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
2407,Lima,urbano,545.22,WhatsApp,0.41563651082219855,1.0,225.6133384304791,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
25604,Lima,urbano,619.51,WhatsApp,0.36177955613692114,1.0,223.12605282238403,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
884,Norte,urbano,571.9,WhatsApp,0.38812017932938825,1.0,220.96593055847714,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
49386,Sur,rural,562.47,WhatsApp,0.39101956076083444,1.0,218.93677234114656,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
9437,Norte,urbano,527.93,WhatsApp,0.41116576085478596,1.0,216.06674012806712,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
45949,Norte,urbano,719.82,WhatsApp,0.29843621612862464,1.0,213.8203570937066,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
21983,Sur,urbano,666.62,WhatsApp,0.3194036819355213,1.0,211.92088245185724,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
29322,Sur,rural,844.64,WhatsApp,0.24908336604178194,1.0,209.3857742935307,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
23226,Norte,urbano,716.11,WhatsApp,0.2903894430252182,1.0,206.950784044789,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
48025,Sur,urbano,1109.83,WhatsApp,0.18528453403597112,1.0,204.63433440914181,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
48199,Sur,urbano,670.06,WhatsApp,0.30400823464526705,1.0,202.70375770640763,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
25186,Norte,urbano,549.48,WhatsApp,0.36687063848730617,1.0,200.588078436005,Jueves,07:00,08:00,Jueves 07:00-08:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
16847,Lima,rural,1858.27,WhatsApp,0.5714343251804774,1.0,1060.8792634531258,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
46324,Sur,rural,1272.27,WhatsApp,0.6738381358684868,1.0,856.3040451213998,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
22849,Centro,urbano,1615.54,WhatsApp,0.45087706942917205,1.0,727.4099407456046,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
39462,Norte,urbano,1450.65,WhatsApp,0.44792684561052953,1.0,648.7850785849147,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
35005,Lima,rural,1303.9,WhatsApp,0.4608489022104322,1.0,599.9008835921826,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
28287,Lima,urbano,1505.41,WhatsApp,0.37285829448345037,1.0,560.3046050983311,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
40294,Centro,urbano,1229.81,WhatsApp,0.4293537508358824,1.0,527.0235363154765,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
10805,Norte,urbano,962.27,WhatsApp,0.5225002864950721,1.0,501.786350685613,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
938,Norte,rural,1199.34,WhatsApp,0.404132057278459,1.0,483.691741576347,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
26102,Norte,urbano,1055.54,WhatsApp,0.44333133648897605,1.0,466.95395891757374,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
1709,Centro,urbano,1039.88,WhatsApp,0.43532031055600867,1.0,451.68088454098233,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
19805,Centro,rural,1106.88,WhatsApp,0.39682121084850364,1.0,438.23346186399175,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
41256,Norte,urbano,839.72,WhatsApp,0.509683247547756,1.0,426.99121663080166,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
39343,Lima,urbano,962.62,WhatsApp,0.43174662057734303,1.0,414.60793190016193,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
16759,Norte,urbano,1078.87,WhatsApp,0.37798156614687317,1.0,406.792972268877,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
5831,Sur,rural,673.99,WhatsApp,0.5913167724523587,1.0,397.54159146516525,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
35414,Norte,urbano,921.62,WhatsApp,0.4235445703142938,1.0,389.34714689305946,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
23181,Sur,rural,674.94,WhatsApp,0.5669929324063472,1.0,381.68620979834,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
20556,Norte,urbano,837.36,WhatsApp,0.4487116398024725,1.0,374.73317870499835,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
1922,Lima,urbano,1040.51,WhatsApp,0.35305504665092846,1.0,366.35730659075756,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
8152,Lima,urbano,1262.96,WhatsApp,0.2870356386442582,1.0,361.5145301821523,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
22415,Lima,urbano,720.78,WhatsApp,0.49357617687842864,1.0,354.75983677043376,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
23996,Lima,rural,1003.6,WhatsApp,0.3476029714044514,1.0,347.8543421015074,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
29013,Centro,urbano,850.17,WhatsApp,0.4028408947832205,1.0,341.48324351785055,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
49576,Lima,rural,700.4,WhatsApp,0.48130593546371714,1.0,336.10667719878745,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
28088,Lima,urbano,723.06,WhatsApp,0.4597854301168829,1.0,331.45245310031333,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
13079,Sur,urbano,624.02,WhatsApp,0.5239418847600693,1.0,325.95021492797844,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
13865,Sur,urbano,606.14,WhatsApp,0.5330000775349312,1.0,322.0726669970232,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
11121,Norte,rural,1023.64,WhatsApp,0.3117701436539049,1.0,318.1403898498832,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
21544,Norte,rural,881.06,WhatsApp,0.357625644999675,1.0,314.0896507834136,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
10951,Norte,rural,1148.43,WhatsApp,0.27022196904037105,1.0,309.3310159050333,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
14228,Norte,urbano,928.37,WhatsApp,0.32990773701407233,1.0,305.27644581175434,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
48219,Sur,urbano,992.4,WhatsApp,0.30491678288879964,1.0,301.5994153388448,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
27330,Norte,urbano,805.22,WhatsApp,0.37136530258567685,1.0,298.0307689480387,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
29797,Centro,urbano,743.26,WhatsApp,0.3975108737977979,1.0,294.4539320589513,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
2557,Sur,rural,688.62,WhatsApp,0.42268544267038305,1.0,290.0696495316792,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
12519,Norte,rural,696.09,WhatsApp,0.4131821947981532,1.0,286.6119939770465,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
36739,Sur,urbano,639.65,WhatsApp,0.4425678138466283,1.0,282.08850212699576,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
20699,Sur,urbano,895.92,WhatsApp,0.31231702538883416,1.0,278.8110693863643,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
21609,Centro,urbano,887.34,WhatsApp,0.3122080985791347,1.0,276.0347341932094,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
11881,Lima,urbano,584.32,WhatsApp,0.4689038595984082,1.0,272.9899032405419,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
36703,Centro,urbano,1043.17,WhatsApp,0.2592997503068081,1.0,269.493720527553,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
42918,Norte,urbano,988.68,WhatsApp,0.27035863295499385,1.0,266.2981732299433,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
24707,Lima,rural,809.61,WhatsApp,0.3261384970173866,1.0,263.0449885702464,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
41999,Norte,urbano,766.08,WhatsApp,0.3410027183965682,1.0,260.235362509243,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
47071,Norte,rural,697.78,WhatsApp,0.3696860096765846,1.0,256.9595038321272,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
40927,Norte,urbano,699.1,WhatsApp,0.36489655513479646,1.0,254.09918169473622,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
3890,Norte,urbano,521.72,WhatsApp,0.48278119306871226,1.0,250.87660404780857,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
862,Norte,urbano,558.19,WhatsApp,0.44632030934955425,1.0,248.1315334758277,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
1622,Norte,urbano,655.92,WhatsApp,0.37580944626923796,1.0,245.50093199691855,Jueves,08:00,09:00,Jueves 08:00-09:00,DIGITAL_AUTOMATION,AGENDADO,Digital L-S 07:00-19:00 (Round-Robin)
