Cliente_ID,Deuda_Expuesta,Canal_Asignado,Prob_Incremental,Costo_Incurrido,Valor_Esperado_Neto
269,570.77,WhatsApp,0.2831260162404813,0.1,161.4998362895795
270,477.95,WhatsApp,0.39817664881433035,0.1,190.2085293008092
272,496.53999999999996,WhatsApp,0.4303823796148838,0.1,213.6020667739744
273,602.46,WhatsApp,0.25261712881027837,0.1,152.0917154230403
275,806.92,WhatsApp,0.31432367108263415,0.1,253.53405666999913
280,1298.56,Llamada,0.558226038377209,1.5,723.3900043951085
281,301.13,WhatsApp,0.4009014998362205,0.1,120.62346864568107
288,1116.2,WhatsApp,0.36658846400753853,0.1,409.0860435252145
292,215.63,WhatsApp,0.3151103737031261,0.1,67.8472498816051
294,680.54,WhatsApp,0.16332116110311412,0.1,111.04658297711329
295,290.47,WhatsApp,0.44548858337927877,0.1,129.30106881417913
301,381.19,WhatsApp,0.38821506674883,0.1,147.88370129398652
303,295.39,WhatsApp,0.4817259091512873,0.1,142.19701630419877
307,479.72,WhatsApp,0.10044732919745719,0.1,48.08659276260416
308,1031.57,WhatsApp,0.3479330222273898,0.1,358.81726773910844
309,372.95,WhatsApp,0.4460607155409695,0.1,166.25834386100456
316,162.2,WhatsApp,0.4041177453359228,0.1,65.44789829348669
317,717.89,SMS,0.012267638987165874,0.2,8.60681535249651
319,213.95,WhatsApp,0.35306891672574675,0.1,75.43909473347352
320,523.07,WhatsApp,0.20990758505539847,0.1,109.69636051492729
322,313.98,Control,0.0,0.0,0.0
324,567.16,WhatsApp,0.28019005036101136,0.1,158.8125889627512
330,462.85,WhatsApp,0.4168406722338374,0.1,192.83470514343168
332,1019.81,WhatsApp,0.3618006916649243,0.1,368.8679633668064
334,340.87,WhatsApp,0.3012113550586537,0.1,102.5739145988433
336,1194.87,Campo,0.3858406081303541,8.0,453.02936743671614
338,1039.71,WhatsApp,0.4290968538468147,0.1,446.0362899130717
339,56.2,WhatsApp,0.19571451132074658,0.1,10.899155536225958
342,214.11,WhatsApp,0.2453720663054666,0.1,52.43661311666345
345,108.71,WhatsApp,0.2422771587615869,0.1,26.23794992897211
348,619.8,SMS,0.42745488901181267,0.2,264.7365402095215
358,588.29,WhatsApp,0.4820301706285043,0.1,283.47352907904275
367,210.99,WhatsApp,0.4425394209956758,0.1,93.27139243587764
369,610.59,WhatsApp,0.44014568640191365,0.1,268.64855466014444
374,384.83,WhatsApp,0.5427506259040782,0.1,208.7667233666664
377,42.39,SMS,0.2282314037555762,0.2,9.474729205198877
383,723.93,WhatsApp,0.3049822143819324,0.1,220.6857744575123
386,684.11,WhatsApp,0.44623396062777615,0.1,305.17311480506794
388,391.87,WhatsApp,0.35858100043956986,0.1,140.41713664225426
392,795.07,Llamada,0.08995987666372973,1.5,70.0243991390316
394,879.93,WhatsApp,0.2427174843490867,0.1,213.47439600329184
397,314.17,WhatsApp,0.38470022081311367,0.1,120.76126837285594
398,47.82,WhatsApp,0.36667777918825917,0.1,17.434531400782554
401,1010.87,WhatsApp,0.21970302909214523,0.1,221.99120101837684
402,265.81,WhatsApp,0.42613939926762756,0.1,113.1721137193281
417,42.92,SMS,0.27090968791363124,0.2,11.427443805253054
425,615.76,SMS,0.390837174481879,0.2,240.46189855896182
430,1263.73,Llamada,0.5776507297154215,1.5,728.4945566632697
432,225.67,WhatsApp,0.3573462492689121,0.1,80.5423280725154
437,279.58,WhatsApp,0.4097006243353596,0.1,114.44410055167984
438,426.67,Control,0.0,0.0,0.0
442,474.37,WhatsApp,0.3443113922135564,0.1,163.23099512434476
445,763.6800000000001,WhatsApp,0.2709839106567132,0.1,206.84499289031874
447,328.24,WhatsApp,0.45596492803937144,0.1,149.5659279796433
450,1141.32,Llamada,0.3562555544736,1.5,405.10158943180915
455,577.61,WhatsApp,0.46403461280383074,0.1,267.93103270162067
456,50.94,SMS,0.28933853568439283,0.2,14.53890500776297
460,586.51,WhatsApp,0.3647728512839834,0.1,213.84292500656912
461,49.36,SMS,0.15075039280637276,0.2,7.241039388922559
463,398.19,WhatsApp,0.39956896202613423,0.1,159.0043649891864
464,912.4,WhatsApp,0.34996659993131807,0.1,319.2095257773346
466,293.77,WhatsApp,0.24979672665000363,0.1,73.28278438797157
468,1051.1,WhatsApp,0.39282511551109744,0.1,412.79847891371446
470,188.41,WhatsApp,0.3617906967058248,0.1,68.06498516634446
471,293.16,WhatsApp,0.45679154797835175,0.1,133.81301020533363
476,439.05,WhatsApp,0.4169516858552429,0.1,182.9626376747444
478,326.71999999999997,Control,0.0,0.0,0.0
479,1318.05,Llamada,0.2569001781295807,1.5,337.10727978369385
483,948.59,WhatsApp,0.41006889323909723,0.1,388.8872514376752
497,943.75,WhatsApp,0.3988532136974039,0.1,376.3177204269249
500,688.48,SMS,0.3261818474175936,0.2,224.36967831006487
501,106.65,Control,0.0,0.0,0.0
504,341.73,WhatsApp,0.38090428122280306,0.1,130.06642002226852
508,301.34,WhatsApp,0.43648640525475546,0.1,131.430813359468
513,180.79,WhatsApp,0.33342196714266437,0.1,60.17935743972229
518,849.4300000000001,Llamada,0.3569019319372415,1.5,301.6632080454511
522,105.13,WhatsApp,0.4392237850260891,0.1,46.07559651979275
528,214.63,WhatsApp,0.27431831859936456,0.1,58.776940720981614
533,147.79,WhatsApp,0.20271993485519596,0.1,29.859979172249407
535,775.74,WhatsApp,0.3573103251091654,0.1,277.07991160018395
536,802.77,WhatsApp,0.4569526949830761,0.1,366.727914951564
539,355.09,Llamada,0.39096767842394087,1.5,137.32871293155716
542,63.48,WhatsApp,0.4011936528471513,0.1,25.367773082737163
547,720.36,SMS,0.36638307252297897,0.2,263.72771012265315
552,923.55,WhatsApp,0.3487432439438363,0.1,321.98182294433
553,674.73,WhatsApp,0.4520674741033848,0.1,304.92348680177685
555,782.69,WhatsApp,0.3416370012614426,0.1,267.2958645173185
556,628.74,WhatsApp,0.3468681482879794,0.1,217.98987955458418
563,820.94,WhatsApp,0.19832367641633358,0.1,162.7118389172249
564,460.63,WhatsApp,0.3492556830067936,0.1,160.77764526341934
566,474.58,WhatsApp,0.29065235982345644,0.1,137.83779692501597
567,538.25,WhatsApp,0.3386162001537635,0.1,182.1601697327632
569,647.42,WhatsApp,0.38201916835012495,0.1,247.22684997323788
570,670.82,WhatsApp,0.4478667837903403,0.1,300.33799590223606
572,340.24,WhatsApp,0.3879036351160494,0.1,131.88033281188467
575,1077.29,WhatsApp,0.5650990284483051,0.1,608.6755323570745
579,473.53,WhatsApp,0.30863664800726676,0.1,146.048711930881
581,277.04,WhatsApp,0.27644558609877,0.1,76.48648517280326
582,427.66,WhatsApp,0.4762619236788571,0.1,203.57817428050006
584,616.84,Control,0.0,0.0,0.0
586,992.0,SMS,0.28981674760853476,0.2,287.2982136276665
591,661.05,WhatsApp,0.3537333979774278,0.1,233.73546273297865
595,578.8,WhatsApp,0.4021559185447904,0.1,232.66784565372467
598,889.08,WhatsApp,0.33131400485884127,0.1,294.4646554398986
599,2083.29,WhatsApp,0.39298754230516975,0.1,818.6070170089371
606,48.01,SMS,0.14537218957134745,0.2,6.779318821320391
609,705.63,WhatsApp,0.382966321875023,0.1,270.13252570467245
613,282.03,WhatsApp,0.3158688146189492,0.1,88.98448178698224
615,444.96,Campo,0.49920124896863666,8.0,214.12458774108455
620,43.13,SMS,0.30709513638629754,0.2,13.045013232341015
622,1223.67,WhatsApp,0.1671148731413616,0.1,204.39345681688994
624,1245.28,WhatsApp,0.29812627508633954,0.1,371.1506878395169
625,1368.24,Campo,0.5332812303145397,8.0,721.6567105655657
626,729.74,Llamada,0.12599584959234816,1.5,90.44421128152015
633,62.66,WhatsApp,0.3651025989745865,0.1,22.77732885174759
640,602.23,WhatsApp,0.3920654578979463,0.1,236.0135807098802
642,134.45,WhatsApp,0.19017210337921592,0.1,25.468639299335578
644,401.16,WhatsApp,0.24592888901691345,0.1,98.55683311802501
651,113.29,WhatsApp,0.38915744313662615,0.1,43.98764673294838
653,251.51,WhatsApp,0.32166104216235186,0.1,80.80096871425312
658,461.17,WhatsApp,0.03960425936346179,0.1,18.164296290647673
663,192.5,WhatsApp,0.43728564246621837,0.1,84.07748617474704
675,642.87,WhatsApp,0.33803179945764816,0.1,217.2105029173383
677,588.85,Llamada,0.3347859149849681,1.5,195.6386860388985
680,981.05,WhatsApp,0.30752764025814516,0.1,301.59999147525326
686,490.24,WhatsApp,0.2735573359091363,0.1,134.00874835609497
692,236.45,WhatsApp,0.4291711150660472,0.1,101.37751015736687
695,550.07,WhatsApp,0.37071377970751546,0.1,203.81852880371306
697,224.8,Llamada,0.3867912962945933,1.5,85.45068340702458
704,673.04,WhatsApp,0.4503952256883502,0.1,303.0340026972872
711,1157.87,WhatsApp,0.49790557356393605,0.1,576.4099264624746
713,687.75,WhatsApp,0.2888153632848518,0.1,198.53276609915685
714,306.56,WhatsApp,0.46963483690062496,0.1,143.8712556002556
715,437.78,WhatsApp,0.5110540781132029,0.1,223.62925431639798
718,218.83,WhatsApp,0.4655862371413904,0.1,101.78423627365048
721,346.07,WhatsApp,0.3812455056445524,0.1,131.83763213841024
722,396.18,WhatsApp,0.3457931591670378,0.1,136.89633379879703
727,222.95,WhatsApp,0.2738207177243825,0.1,60.94832901665107
729,119.55,WhatsApp,0.3829884389426541,0.1,45.6862678755943
742,719.91,WhatsApp,0.027143248333119985,0.1,19.440695907496405
743,691.85,SMS,0.24663810574806672,0.2,170.43657346179998
748,143.86,WhatsApp,0.24320991356660682,0.1,34.88817816569206
754,802.8,WhatsApp,0.44860282735526874,0.1,360.0383498008097
758,165.13,WhatsApp,0.3742330672788069,0.1,61.69710639974938
761,313.1,WhatsApp,0.4173407498045994,0.1,130.5693887638201
763,528.17,Llamada,0.33829241887009504,1.5,177.17590687461808
766,468.51,SMS,0.1999685210489749,0.2,93.48725179665522
767,318.39,WhatsApp,0.2769030503461189,0.1,88.0631621997008
768,640.51,Control,0.0,0.0,0.0
775,1102.67,WhatsApp,0.21179964416571578,0.1,233.44511363220985
776,300.18,WhatsApp,0.28571554278535183,0.1,85.66609163330692
778,1079.46,Campo,0.45870930824129086,8.0,487.1583498741438
787,217.26,WhatsApp,0.3728006805309778,0.1,80.89467585216025
799,220.68,SMS,0.32576490535622327,0.2,71.68979931401135
801,1313.01,WhatsApp,0.23298661733531006,0.1,305.81375842743546
810,341.8,WhatsApp,0.4249783816524755,0.1,145.15761084881612
818,249.08,WhatsApp,0.4045749100872114,0.1,100.67151860452263
821,984.17,WhatsApp,0.3701439762649478,0.1,364.1845971206737
823,759.91,WhatsApp,0.2424142993143532,0.1,184.11305019197013
824,629.11,WhatsApp,0.3564213206902439,0.1,224.12821705943935
826,551.63,WhatsApp,0.3570967468294047,0.1,196.8852784535045
827,206.77,WhatsApp,0.2998980159879775,0.1,61.90991276583411
833,462.1,WhatsApp,0.4133884160244891,0.1,190.92678704491644
834,528.13,WhatsApp,0.21116213067078113,0.1,111.42105607115964
836,1356.06,Campo,0.7193337054976707,8.0,967.4596646771713
838,1090.2,WhatsApp,0.4199839094832959,0.1,457.7664581186892
839,443.94,WhatsApp,0.3671947473594259,0.1,162.91243614274356
841,1099.98,WhatsApp,0.22538454538932623,0.1,247.81849223735108
845,310.15,WhatsApp,0.20907352853982636,0.1,64.74415487662715
846,311.34,WhatsApp,0.4291159049925716,0.1,133.50094586038722
856,77.01,SMS,0.2479971123230329,0.2,18.898257619996766
862,558.19,WhatsApp,0.44632030924940447,0.1,249.0315334199251
863,755.37,WhatsApp,0.27703976923955176,0.1,209.16753049048023
867,437.49,WhatsApp,0.36894464975571134,0.1,161.30959482162618
875,153.74,WhatsApp,0.3385252851890426,0.1,51.944877344963416
879,1046.9,Llamada,0.2934454329227718,1.5,305.70802372684983
882,1033.79,Campo,0.6409388653337171,8.0,654.5961895933434
884,571.9,WhatsApp,0.38812017887086603,0.1,221.86593029624828
887,704.51,WhatsApp,0.3209205624767387,0.1,225.9917454704872
893,1312.95,WhatsApp,0.21961859175056447,0.1,288.2482300389036
895,893.92,Llamada,0.346349775999756,1.5,308.1089917617019
896,386.19,WhatsApp,0.0590201897832755,0.1,22.693007092403164
899,913.05,WhatsApp,0.3586335527880858,0.1,327.3503653731617
909,1012.79,WhatsApp,0.33532939977611664,0.1,339.51826279925314
910,943.03,WhatsApp,0.1600057700653013,0.1,150.7902413446811
912,756.74,WhatsApp,0.35812655985820707,0.1,270.9086929070996
918,851.12,WhatsApp,0.4561079981166447,0.1,388.10263935703864
926,681.17,WhatsApp,0.16142002173593328,0.1,109.85447620586568
928,403.96,Llamada,0.21825010453599814,1.5,86.66431222836181
929,498.83,Control,0.0,0.0,0.0
936,813.15,WhatsApp,0.12352894805942394,0.1,100.34756411452058
938,1199.34,WhatsApp,0.404132057332217,0.1,484.5917416408211
940,497.79,WhatsApp,0.4815551243835169,0.1,239.6133253668709
941,480.49,WhatsApp,0.2650892049538744,0.1,127.27271208828711
943,48.53,SMS,0.3080836347089274,0.2,14.75129879242425
947,410.5,WhatsApp,0.25526735084101815,0.1,104.68724752023796
948,992.87,Control,0.0,0.0,0.0
950,302.71,WhatsApp,0.42617229930396394,0.1,128.9066167223029
951,425.15,Control,0.0,0.0,0.0
952,569.49,WhatsApp,0.32233037570876094,0.1,183.46392566238228
953,913.48,SMS,0.33386151374256673,0.2,304.7758155735599
958,1003.32,WhatsApp,0.3479196473049459,0.1,348.97474053399833
960,200.52,WhatsApp,0.28158089938278885,0.1,56.36260194423682
963,476.78,WhatsApp,0.379518410886799,0.1,180.84678794260802
964,487.41,WhatsApp,0.3058398887979715,0.1,148.9694201990193
967,397.79,WhatsApp,0.32554050703370596,0.1,129.3967582929379
970,1175.06,WhatsApp,0.26901449924569815,0.1,316.00817748365
975,1030.96,Llamada,0.3087320892563483,1.5,316.7904347397249
976,1334.0500000000002,Campo,0.6938944846491608,8.0,917.6899372462132
977,1240.55,WhatsApp,0.30280415314621867,0.1,375.54369218554154
982,378.04,Control,0.0,0.0,0.0
985,432.5,WhatsApp,0.2872358209117488,0.1,124.12949254433137
986,496.12,WhatsApp,0.1346271203728006,0.1,66.69120695935385
998,1220.61,Llamada,0.3364544450173094,1.5,409.179660132578
1001,235.97,Control,0.0,0.0,0.0
1013,251.7,WhatsApp,0.5053790787219874,0.1,127.10391411432423
1015,183.49,WhatsApp,0.15214499680703025,0.1,27.81708546412198
1017,86.82,SMS,0.24854466168001862,0.2,21.378647527059215
1024,689.73,WhatsApp,0.43675385988677085,0.1,301.14223977970244
1026,316.8,WhatsApp,0.18950369237049153,0.1,59.93476974297172
1041,463.2,WhatsApp,0.21006158845172967,0.1,97.20052777084119
1042,165.55,WhatsApp,0.26316239799111774,0.1,43.46653498742954
1043,860.54,WhatsApp,0.29332284817134274,0.1,252.31604376536728
1045,374.54,WhatsApp,0.3723974813356432,0.1,139.37775265945183
1051,483.79,WhatsApp,0.5030018686901753,0.1,243.24727405361992
1061,659.97,WhatsApp,0.41341335447588656,0.1,272.7404115534508
1068,623.05,WhatsApp,0.32571114231388104,0.1,202.83432721866356
1070,817.19,WhatsApp,0.018794147194598265,0.1,15.258389145953759
1075,142.79,SMS,0.3849935753679783,0.2,54.773232626793614
1078,607.79,WhatsApp,0.2809540395333742,0.1,170.66105568798952
1083,777.2,SMS,0.43360316180331426,0.2,336.7963773535359
1091,884.32,WhatsApp,0.18402283353074028,0.1,162.63507214790425
1098,380.27,WhatsApp,0.3479789181934613,0.1,132.2259432214275
1100,93.74,SMS,0.3415797984859971,0.2,31.819690310077366
1111,766.08,WhatsApp,0.41795034824860355,0.1,320.0834027862902
1114,172.23,WhatsApp,0.20032095742553618,0.1,34.40127849740009
1116,968.82,Llamada,0.1945731902508493,1.5,187.00639817882782
1121,757.82,WhatsApp,0.1756379956018586,0.1,133.0019858270005
1124,193.21,WhatsApp,0.40501876069403253,0.1,78.15367475369403
1131,30.73,SMS,0.17066501902993858,0.2,5.044536034790013
1134,40.85,SMS,0.16457827645874828,0.2,6.523022593339867
1144,106.05,WhatsApp,0.48753007339637366,0.1,51.602564283685425
1154,408.21,WhatsApp,0.3295912193804357,0.1,134.44243166328764
1155,59.58,SMS,0.33673142661315436,0.2,19.862458397611736
1157,328.47,SMS,0.2615916071060997,0.2,85.72499518614057
1161,37.79,SMS,0.5061823319892141,0.2,18.9286303258724
1173,104.2,Control,0.0,0.0,0.0
1175,464.83,WhatsApp,0.12420728235482553,0.1,57.635271056993545
1176,563.81,Llamada,0.27755280403586113,1.5,154.98704644345884
1178,626.53,WhatsApp,0.34745790276927935,0.1,217.5927998220366
1181,443.18,Llamada,0.3542850601067456,1.5,155.51205293810753
1189,1166.1,WhatsApp,0.5183192149704551,0.1,604.3120365770476
1197,519.35,WhatsApp,0.3030240193712497,0.1,157.27552446045854
1198,809.0,WhatsApp,0.3117157873466693,0.1,252.0780719634555
1202,381.37,WhatsApp,0.3630884813661085,0.1,138.3710541385928
1208,185.27,WhatsApp,0.4106550309490553,0.1,75.98205758393149
1210,988.44,WhatsApp,0.33861088096414504,0.1,334.5965391801995
1217,315.14,WhatsApp,0.3192160682615415,0.1,100.49775175194218
1224,61.57,Control,0.0,0.0,0.0
1231,1596.4,Campo,0.7781810227861716,8.0,1234.2881847758445
1232,696.35,WhatsApp,0.40488114608687387,0.1,281.8389860775946
1233,444.44,WhatsApp,0.2735933947941456,0.1,121.49584838231006
1235,614.85,WhatsApp,0.2673218901783666,0.1,164.26286417616873
1237,173.19,WhatsApp,0.32146649283699996,0.1,55.57478189444002
1248,640.0,WhatsApp,0.4352585548661527,0.1,278.4654751143377
1250,1883.0700000000002,Llamada,0.5196488273615703,1.5,977.0351173397522
1256,130.01,WhatsApp,0.2146390826850645,0.1,27.80522713988523
1286,731.75,Llamada,0.2835713311256651,1.5,206.00332155120546
1289,235.87,WhatsApp,0.17192807681576194,0.1,40.45267547853377
1291,393.0,WhatsApp,0.40385041305693825,0.1,158.61321233137673
1292,651.97,WhatsApp,0.24654214348369818,0.1,160.6380812870667
1300,144.01,WhatsApp,0.4529953350278685,0.1,65.13585819736335
1301,705.99,SMS,0.525264234727843,0.2,370.6312970755099
1303,430.35,WhatsApp,0.2655068137635666,0.1,114.1608573031509
1305,238.17,WhatsApp,0.43937985308957217,0.1,104.54709961034341
1307,1197.51,WhatsApp,0.47610694977735857,0.1,570.0428334278846
1309,1137.78,Llamada,0.25450263501881637,1.5,288.0680080717089
1314,160.01,WhatsApp,0.36282307801454683,0.1,57.95532071310763
1321,895.24,WhatsApp,0.3211255604842958,0.1,287.384446767961
1324,545.9,WhatsApp,0.4778335671362295,0.1,260.74934429966765
1325,1229.44,WhatsApp,0.13233949153999724,0.1,162.60346447893423
1327,413.89,WhatsApp,0.21027104525719573,0.1,86.92908292150074
1331,802.68,WhatsApp,0.5292175885493756,0.1,424.69237397681275
1332,1201.26,WhatsApp,0.34430813036771785,0.1,413.5035846855247
1338,725.97,WhatsApp,0.33515319470763516,0.1,243.2111647619019
1340,348.48,WhatsApp,0.31483295929227634,0.1,109.61298965417247
1345,1101.06,WhatsApp,0.4894355654112546,0.1,538.7979236517159
1348,181.55,WhatsApp,0.24211462556937652,0.1,43.855910272120305
1351,655.35,WhatsApp,0.34853348741997964,0.1,228.31142098068366
1352,496.65,WhatsApp,0.42539020768206753,0.1,211.17004664529884
1353,491.52,Control,0.0,0.0,0.0
1358,382.43,WhatsApp,0.37274259707438484,0.1,142.447951399157
1359,504.79,WhatsApp,0.12662478593278714,0.1,63.81892569101162
1363,1054.83,WhatsApp,0.21343522553750938,0.1,225.037878953731
1364,125.89,WhatsApp,0.29159796425589085,0.1,36.609267720174095
1366,2125.72,Llamada,0.550068109846362,1.5,1167.7907824626086
1369,1371.9,Campo,0.5552552768388996,8.0,753.7547142952865
1370,1320.88,WhatsApp,0.43710080686866165,0.1,577.2577137766779
1375,420.33,WhatsApp,0.35581948617882797,0.1,149.46160462554676
1377,361.65,WhatsApp,0.4016417260218837,0.1,145.15373021581422
1378,348.9,WhatsApp,0.31810535775110177,0.1,110.8869593193594
1382,1263.9299999999998,WhatsApp,0.553132222048318,0.1,699.0204094135305
1383,254.14,WhatsApp,0.46603618320586876,0.1,118.33843559993949
1390,163.01,WhatsApp,0.385146324143343,0.1,62.68270229860634
1393,345.37,WhatsApp,0.4569295461265691,0.1,157.70975734573318
1395,932.13,WhatsApp,0.34055189952694587,0.1,317.338642106052
1401,691.92,WhatsApp,0.4586576392586776,0.1,317.25439375586416
1403,654.14,WhatsApp,0.502431784100268,0.1,328.5607272513493
1405,765.87,WhatsApp,0.2650375315931413,0.1,202.88429432123914
1411,24.63,SMS,0.34337927229534376,0.2,8.257431476634316
1413,286.15,WhatsApp,0.10208891920095076,0.1,29.112744229352057
1415,278.0,WhatsApp,0.12174632318498235,0.1,33.74547784542509
1418,912.62,WhatsApp,0.23460777205704075,0.1,214.00774493469655
1419,292.59,WhatsApp,0.1900268342063362,0.1,55.499951420431906
1426,432.71,WhatsApp,0.35799720539903845,0.1,154.80897074821792
1428,601.37,WhatsApp,0.27101339688305015,0.1,162.87932648355988
1429,706.55,WhatsApp,0.5157432143621296,0.1,364.29836810756257
1430,1651.3000000000002,Llamada,0.5718228147778958,1.5,942.7510140427394
1443,1085.7,WhatsApp,0.4985062800887541,0.1,541.1282682923603
1444,334.31,WhatsApp,0.29629420659647376,0.1,98.95411620726715
1445,199.28,WhatsApp,0.3112278143345235,0.1,61.921478840583845
1447,102.65,WhatsApp,0.37672128471325633,0.1,38.570439875815765
1448,481.0,WhatsApp,0.03503171725611687,0.1,16.750256000192213
1449,166.01,WhatsApp,0.2693357347056349,0.1,44.612425318482444
1450,19.21,SMS,0.36580467593325106,0.2,6.827107824677753
1451,215.63,WhatsApp,0.17359618186558495,0.1,37.332544695676084
1473,898.11,WhatsApp,0.3731162536473614,0.1,334.9994385632317
1476,102.63,Control,0.0,0.0,0.0
1483,340.6,WhatsApp,0.2268869715816801,0.1,77.17770252072026
1491,530.34,Llamada,0.3170636619871803,1.5,166.6515424982812
1496,1530.4,WhatsApp,0.338599639283662,0.1,518.0928879597163
1498,133.37,SMS,0.299208187276161,0.2,39.70539593702159
1502,1379.96,WhatsApp,0.35269906763204395,0.1,486.6106053695154
1504,356.41,WhatsApp,0.36050255142712184,0.1,128.3867143541405
1507,114.64,SMS,0.38022247540112963,0.2,43.3887045799855
1508,557.46,WhatsApp,0.28634560662044706,0.1,159.52622186663444
1509,91.91,SMS,0.36463537100450516,0.2,33.313636949024065
1513,258.02,WhatsApp,0.2769340048703808,0.1,71.35451193665565
1522,1468.88,Campo,0.43422470732911844,8.0,629.8239881015955
1523,725.5,WhatsApp,0.2841869344825667,0.1,206.07762096710215
1526,1402.6,WhatsApp,0.6185099565504705,0.1,867.4220650576898
1527,294.59,WhatsApp,0.3199990833337203,0.1,94.16852995928066
1528,403.01,WhatsApp,0.4303481409893348,0.1,173.33460430011183
1529,889.62,WhatsApp,0.2987812264016008,0.1,265.7017546313921
1531,470.12,WhatsApp,0.20195036476542183,0.1,94.84090548352012
