Cliente_ID,Region,Zona,Deuda_Expuesta,Canal_Asignado,Prob_Incremental,Costo_Incurrido,Valor_Esperado_Neto,Dia_Semana,Hora_Inicio,Hora_Fin,Slot_Asignado,Asesor_Asignado,Estado_Agenda,Restriccion_Aplicada
36557,Norte,urbano,1310.81,Llamada,0.19957826295869657,1.5,260.10918286888904,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
45690,Centro,urbano,1402.36,Llamada,0.18650258998603786,1.5,260.04377209282,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
22915,Centro,rural,908.69,Llamada,0.28744483693618533,1.5,259.6982488755423,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
32818,Lima,urbano,686.59,Llamada,0.3802897076634515,1.5,259.6031103846492,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
34694,Lima,urbano,881.05,Llamada,0.29612727814920303,1.5,259.40293841335534,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
25624,Sur,rural,679.53,Llamada,0.3832196190646697,1.5,258.909227743015,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
47794,Norte,urbano,839.63,Llamada,0.3099866162343808,1.5,258.77406258887316,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
47738,Centro,urbano,1118.5700000000002,Llamada,0.23263503386061646,1.5,258.7185698254698,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
29890,Lima,urbano,799.49,Llamada,0.32538948059897144,1.5,258.64563584407165,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
34010,Norte,urbano,1263.77,Llamada,0.20569155000483325,1.5,258.4468101496081,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
17485,Lima,urbano,1314.17,Llamada,0.19757832959900884,1.5,258.15151340912945,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
38555,Norte,urbano,735.21,Llamada,0.35119593181174985,1.5,256.7027610273166,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
4830,Centro,urbano,831.17,Llamada,0.31064287155544335,1.5,256.69703555073784,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
15595,Sur,rural,663.87,Llamada,0.38859709147738875,1.5,256.4779511190941,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
32256,Sur,urbano,997.86,Llamada,0.258464082025023,1.5,256.4109688894895,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
49247,Centro,urbano,746.15,Llamada,0.3453459752594073,1.5,256.1798994398068,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
40252,Centro,urbano,627.91,Llamada,0.40888704810424814,1.5,255.2442663751384,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
7061,Centro,rural,1315.91,Llamada,0.19494224807658173,1.5,255.0264536664547,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
39609,Sur,rural,600.94,Llamada,0.4268249797592396,1.5,254.99620333651745,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
17715,Lima,rural,1089.63,Llamada,0.23538147544461946,1.5,254.9787170887207,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
38898,Sur,rural,728.54,Llamada,0.35190454488462325,1.5,254.87653713024343,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
48724,Centro,urbano,795.26,Llamada,0.3223594183815428,1.5,254.8595510621057,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
12283,Centro,urbano,712.4,Llamada,0.3597517401453224,1.5,254.78713967952768,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
6104,Norte,rural,937.67,Llamada,0.27272346032862493,1.5,254.22460704634173,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
45050,Sur,urbano,768.1,Llamada,0.33291797328145345,1.5,254.2142952774844,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
17078,Centro,urbano,766.17,Llamada,0.3336185813698585,1.5,254.10854848814446,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
6099,Norte,urbano,1094.77,Llamada,0.23306332579047334,1.5,253.6507371756365,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
4662,Centro,urbano,954.14,Llamada,0.2673127865247665,1.5,253.55382213474067,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
41935,Norte,urbano,1026.6,Llamada,0.2482682864908441,1.5,253.37222291150053,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
44954,Centro,urbano,616.33,Llamada,0.4133698534636855,1.5,253.27224178527328,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
42933,Norte,rural,969.08,Llamada,0.2627475342694301,1.5,253.12338050981933,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
48568,Norte,urbano,1320.21,Llamada,0.19264877149312498,1.5,252.83683461293853,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
17389,Centro,rural,693.48,Llamada,0.36653331886074714,1.5,252.68352596355092,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
19521,Lima,urbano,1138.67,Llamada,0.22307301004693664,1.5,252.50654435014536,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
17222,Centro,urbano,942.75,Llamada,0.26937708654883474,1.5,252.45524834391395,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
27277,Centro,urbano,724.67,Llamada,0.3502414324190736,1.5,252.30945883113003,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
20790,Norte,urbano,713.81,Llamada,0.3545409151482013,1.5,251.57485064193756,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
33784,Centro,urbano,894.06,Llamada,0.28304413546237545,1.5,251.55843975149136,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
13083,Lima,urbano,604.17,Llamada,0.4178179749198374,1.5,250.93308590731814,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
3622,Sur,urbano,646.43,Llamada,0.3901678934867397,1.5,250.71623138663313,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
10083,Lima,urbano,702.23,Llamada,0.3588087944737507,1.5,250.46629974330196,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
13251,Lima,urbano,845.03,Llamada,0.29669823637753434,1.5,249.21891068610785,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
47857,Centro,rural,717.54,Llamada,0.34912093626239615,1.5,249.00823660571973,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
45191,Lima,rural,736.96,Llamada,0.3398683222399841,1.5,248.96935875797868,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
16123,Lima,rural,755.0,Llamada,0.3299607898638128,1.5,247.62039634717866,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
22592,Centro,urbano,823.99,Llamada,0.3022783380649893,1.5,247.57432778217057,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
20338,Norte,urbano,935.87,Llamada,0.26600591006132623,1.5,247.44695104909337,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
34297,Norte,rural,620.85,Llamada,0.4008670524303365,1.5,247.37830950137442,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
8636,Centro,rural,710.96,Llamada,0.34997343774336503,1.5,247.31711529802283,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
42075,Centro,rural,1024.07,Llamada,0.24296659945738058,1.5,247.31480550631971,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
23353,Sur,urbano,1108.72,Llamada,0.22418890470515357,1.5,247.06272242469788,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
25007,Norte,rural,930.52,Llamada,0.2669974345513232,1.5,246.94645279869724,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
34321,Norte,rural,659.41,Llamada,0.3767472082010367,1.5,246.9308765598456,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
24278,Sur,urbano,677.66,Llamada,0.36631013822733716,1.5,246.7337282711373,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
28569,Norte,rural,816.37,Llamada,0.30386532481556083,1.5,246.5665352196794,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
3260,Norte,urbano,718.96,Llamada,0.34464251249263234,1.5,246.28418078170296,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
8257,Norte,urbano,1388.73,Llamada,0.17835282668409874,1.5,246.18392100100846,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
39733,Lima,rural,527.96,Llamada,0.46886391371244757,1.5,246.04139188362385,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
30698,Sur,rural,1078.77,Llamada,0.2291404488096624,1.5,245.6898419623995,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
6934,Norte,rural,752.84,Llamada,0.32819356242245556,1.5,245.57724153412147,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
23772,Centro,urbano,663.5,Llamada,0.3716229259580862,1.5,245.0718113731902,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
13064,Centro,urbano,916.83,Llamada,0.26787664904508135,1.5,244.09734814400196,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
30920,Sur,rural,594.26,Llamada,0.4131141171871049,1.5,243.99719527960895,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
1627,Sur,urbano,1103.16,Llamada,0.22218433027729417,1.5,243.60486578869987,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
1711,Lima,urbano,530.59,Llamada,0.46193499223637047,1.5,243.5980875306958,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
23021,Sur,rural,783.06,Llamada,0.3128611474435527,1.5,243.48905011714837,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
33127,Sur,urbano,1042.04,Llamada,0.23507242059950895,1.5,243.4548651615123,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
18188,Sur,urbano,581.32,Llamada,0.4213640708754876,1.5,243.44736168133846,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
29426,Norte,urbano,661.21,Llamada,0.36985022778402654,1.5,243.04866911307622,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
4419,Centro,urbano,714.9300000000001,Llamada,0.34112265261929914,1.5,242.37881803711556,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
39518,Centro,urbano,965.8,Llamada,0.2522182851059037,1.5,242.0924197552818,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
38464,Centro,rural,739.09,Llamada,0.3295224460966656,1.5,242.04674468558457,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
25416,Sur,urbano,614.27,Llamada,0.39608298408167786,1.5,241.80189463185226,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
16909,Norte,rural,1079.36,Llamada,0.22533928122023256,1.5,241.7222065778702,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
31471,Centro,rural,603.74,Llamada,0.4016771792686097,1.5,241.0085802116304,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
14097,Lima,urbano,647.96,Llamada,0.37417820380755856,1.5,240.95250893914567,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
46936,Centro,urbano,688.04,Llamada,0.3522572535902907,1.5,240.8670807602636,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
24366,Norte,rural,863.12,Llamada,0.2806903294800387,1.5,240.769437180811,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
27899,Lima,rural,845.97,Llamada,0.28617512062268197,1.5,240.59556679317026,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
26185,Sur,rural,843.72,Llamada,0.2868757068573925,1.5,240.5427713897192,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
44912,Centro,urbano,716.04,Llamada,0.33778643178004975,1.5,240.3685966117868,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
8832,Lima,urbano,543.11,Llamada,0.4444212060290265,1.5,239.8696012064246,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
28952,Sur,urbano,1158.85,Llamada,0.20765572810865673,1.5,239.14184051871683,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
12887,Centro,urbano,688.96,Llamada,0.34853418024215665,1.5,238.62610881963627,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
20865,Norte,urbano,1083.68,Llamada,0.22141195336748926,1.5,238.43970562528077,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
26014,Centro,urbano,713.37,Llamada,0.33588729069401757,1.5,238.11191656239131,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
13913,Lima,rural,634.78,Llamada,0.37735555892627143,1.5,238.03776169521856,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
30116,Lima,rural,689.33,Llamada,0.3463273755418721,1.5,237.2338497822787,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
32938,Centro,urbano,911.51,Llamada,0.26175650096405323,1.5,237.09366819374415,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
38252,Sur,urbano,752.81,Llamada,0.3167636547352646,1.5,236.9628469212545,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
26277,Norte,urbano,923.32,Llamada,0.25811352869936643,1.5,236.82138331869902,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
9610,Lima,urbano,624.74,Llamada,0.3809179805702817,1.5,236.4746991814778,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
33147,Sur,rural,677.05,Llamada,0.35109725177325096,1.5,236.21039431307955,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
29322,Sur,rural,844.64,Llamada,0.2814056594934658,1.5,236.18647623456096,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
14551,Lima,rural,730.13,Llamada,0.3253160024899945,1.5,236.02297289801967,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
4026,Lima,rural,844.57,Llamada,0.28072281893033657,1.5,235.59007118399438,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
45716,Centro,urbano,852.13,Llamada,0.27769796523942886,1.5,235.1347671194745,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
43771,Centro,urbano,822.5,Llamada,0.287313909860041,1.5,234.81569085988374,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
45949,Norte,urbano,719.82,Llamada,0.3282793657925823,1.5,234.80205308481663,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
25875,Centro,urbano,781.44,Llamada,0.30184511798970165,1.5,234.3738490018725,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
6082,Sur,urbano,728.8,Llamada,0.3233906668971555,1.5,234.18711803464691,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
45329,Sur,urbano,1090.13,Llamada,0.21588411774897154,1.5,233.84175328168638,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
2027,Sur,urbano,1500.5,Llamada,0.15670802994273153,1.5,233.64039892906865,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
27147,Lima,rural,606.24,Llamada,0.3874062778939471,1.5,233.3611819104265,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
21883,Norte,urbano,1009.78,Llamada,0.23209726384000523,1.5,232.86717508036048,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
27448,Centro,urbano,1180.54,Llamada,0.19848767955292734,1.5,232.82264521941283,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
22959,Lima,rural,807.52,Llamada,0.2901356127408751,1.5,232.79031000051148,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
22358,Lima,urbano,833.53,Llamada,0.2810655074206825,1.5,232.77653240036145,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
27440,Norte,urbano,576.03,Llamada,0.40601905937871885,1.5,232.37915877392342,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
27886,Centro,urbano,571.73,Llamada,0.4086630270487766,1.5,232.14491245459706,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
9182,Sur,urbano,1493.04,Llamada,0.15634678102358807,1.5,231.93199793945791,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
11433,Centro,urbano,835.4,Llamada,0.2791024295017404,1.5,231.66216960575395,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
47415,Lima,rural,689.93,Llamada,0.33703546962040914,1.5,231.03088155520885,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
38870,Sur,urbano,742.67,Llamada,0.31281417851447374,1.5,230.8177059573442,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
4571,Lima,rural,743.53,Llamada,0.31218987387105157,1.5,230.62253691934296,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
33392,Sur,rural,648.26,Llamada,0.357644386986955,1.5,230.34655030816344,Jueves,10:00,11:00,Jueves 10:00-11:00,CALL_CENTER_POOL,AGENDADO,Llamada L-V 07:00-19:00
